area_sqft,bedrooms,bathrooms,distance_cbd_km,school_score,hospital_score,metro_score,crime_index,flood_risk_score,age_years,parking_count,floor_number,total_floors,rental_yield_pct,price_per_sqft_micro_market,absorption_rate,inventory_months,interest_rate_pct,nearby_projects_count,locality_score,property_type,city_tier,furnishing,market_value,liquidity_score,time_to_sell_days
1800.0,4,5,12.47,7.97,6.63,6.19,8.97,3.39,18.2,2.0,22,31,,5873.0,0.774,8.21,10.05,4,8.2,apartment,tier_1,fully_furnished,4366374.0,56.0,122.0
1466.0,3,4,7.24,,8.33,10.0,5.28,0.72,13.3,1.0,7,8,3.46,11352.0,0.551,6.5,9.01,3,8.98,villa,metro,semi_furnished,20158565.0,73.23,84.0
1337.0,1,1,10.67,5.3,5.55,8.36,5.32,0.73,14.0,2.0,24,25,4.12,10417.0,0.558,5.86,6.93,7,8.1,apartment,metro,semi_furnished,11511311.0,79.45,80.0
2071.0,2,3,3.79,7.14,5.36,8.08,4.2,1.08,13.1,1.0,7,35,5.13,8706.0,0.363,4.71,7.12,3,8.62,apartment,metro,semi_furnished,14690583.0,92.27,37.0
546.0,1,1,1.77,5.55,6.38,9.02,2.15,3.44,15.3,1.0,13,21,3.82,4864.0,0.494,7.28,8.72,3,6.14,independent_house,tier_2,fully_furnished,3484182.0,66.27,71.0
1099.0,2,1,9.88,7.17,6.94,10.0,4.0,1.17,5.6,2.0,24,37,4.57,10284.0,0.811,3.09,9.02,3,8.75,villa,metro,unfurnished,14342959.0,97.59,45.0
2091.0,4,3,0.59,8.88,3.49,8.09,3.66,2.18,4.1,2.0,24,27,3.51,9857.0,0.465,4.08,8.83,3,8.76,apartment,metro,fully_furnished,12905408.0,76.89,69.0
2402.0,4,4,6.02,7.19,8.81,7.49,0.84,1.47,4.3,2.0,8,22,4.02,10926.0,0.921,8.32,7.67,5,9.09,plot,metro,unfurnished,17262749.0,88.73,59.0
2639.0,5,5,4.22,3.44,7.41,8.01,7.52,2.27,16.3,3.0,1,14,2.89,4630.0,0.551,5.85,8.55,5,5.08,independent_house,tier_2,fully_furnished,9255870.0,62.06,91.0
1476.0,3,2,7.21,5.63,8.36,6.58,4.14,1.31,4.2,2.0,19,20,3.62,7122.0,0.823,5.47,9.53,5,8.93,apartment,tier_1,unfurnished,8590641.0,76.95,71.0
1688.0,4,4,7.61,8.07,4.33,6.62,2.8,0.36,8.6,,0,4,2.47,6079.0,0.582,10.02,8.45,6,6.0,apartment,tier_1,unfurnished,11910463.0,53.85,135.0
1875.0,4,3,3.4,6.39,5.87,9.0,4.52,1.76,7.5,2.0,20,32,4.36,9668.0,0.164,6.83,7.78,7,6.2,apartment,metro,semi_furnished,12259564.0,61.63,106.0
2113.0,4,5,12.05,8.38,5.78,7.65,1.82,2.75,12.3,2.0,14,15,5.3,7997.0,0.449,5.45,8.67,7,6.51,villa,metro,unfurnished,11750231.0,92.1,45.0
1613.0,3,3,18.57,5.39,6.66,3.13,2.61,1.96,15.9,2.0,30,31,,3293.0,0.45,9.13,9.03,3,6.51,apartment,tier_2,semi_furnished,4786872.0,64.71,109.0
1932.0,4,4,3.78,7.77,6.94,8.35,7.07,5.15,15.9,1.0,33,34,3.0,8821.0,0.456,4.09,8.27,5,7.39,apartment,metro,semi_furnished,1500000.0,59.39,128.0
1689.0,4,4,3.58,7.85,,7.98,3.36,2.6,0.0,2.0,1,25,6.88,9071.0,0.354,1.0,8.87,8,7.85,plot,metro,semi_furnished,8887232.0,98.0,26.0
1722.0,5,6,8.4,8.38,7.17,6.26,4.27,1.62,13.7,1.0,30,37,4.43,6403.0,0.402,11.35,8.44,7,7.42,plot,tier_1,unfurnished,7342785.0,71.08,108.0
972.0,2,3,1.82,6.22,,10.0,4.49,2.5,10.5,1.0,32,33,4.76,11702.0,0.69,3.18,7.3,4,8.75,independent_house,metro,semi_furnished,9232544.0,88.11,41.0
1279.0,3,3,8.53,8.37,10.0,6.8,3.99,2.98,12.3,1.0,21,31,3.76,8270.0,0.95,12.3,8.3,8,9.27,plot,metro,unfurnished,5355580.0,80.71,106.0
1178.0,1,2,17.13,9.46,6.55,3.8,3.33,0.83,8.2,1.0,23,34,2.48,3772.0,0.617,5.18,9.51,3,6.37,independent_house,tier_2,fully_furnished,5603783.0,72.12,83.0
832.0,1,1,3.6,3.79,5.46,10.0,8.38,2.7,4.5,1.0,6,8,3.21,8410.0,0.517,1.0,8.25,8,6.38,independent_house,tier_1,semi_furnished,4426288.0,70.21,84.0
591.0,1,1,21.72,7.28,3.8,6.32,2.97,0.44,18.6,0.0,30,31,3.48,7161.0,0.135,3.99,10.42,1,5.44,independent_house,metro,semi_furnished,3535868.0,62.91,92.0
1230.0,3,3,6.48,4.49,7.15,8.71,2.69,6.21,9.3,1.0,0,21,3.37,8774.0,0.936,8.16,6.92,4,6.74,apartment,metro,fully_furnished,1500000.0,73.57,94.0
1313.0,3,4,7.15,5.91,8.17,6.9,5.18,0.4,20.7,1.0,15,36,2.42,7835.0,0.772,11.96,8.98,6,7.88,apartment,tier_1,semi_furnished,9639264.0,64.44,116.0
1505.0,1,2,5.62,6.03,5.06,8.21,1.99,0.73,10.6,2.0,33,34,3.38,7787.0,0.498,9.84,9.13,4,6.88,apartment,metro,semi_furnished,10329397.0,57.87,113.0
1739.0,4,3,14.2,7.1,8.06,5.53,6.14,2.55,10.8,1.0,4,38,2.36,8560.0,0.636,10.22,7.6,4,6.6,villa,metro,unfurnished,9518256.0,44.99,162.0
1548.0,3,4,9.32,7.77,,7.6,3.94,1.24,5.3,2.0,14,24,2.19,6635.0,0.495,2.94,8.55,2,8.72,apartment,tier_1,semi_furnished,8879392.0,67.97,98.0
1316.0,3,4,6.75,8.56,3.99,9.32,4.53,0.32,10.8,2.0,30,32,2.69,7728.0,0.368,9.61,6.61,2,7.92,apartment,tier_1,semi_furnished,10592216.0,61.61,106.0
974.0,1,1,4.82,7.6,8.06,8.76,4.83,4.18,18.3,1.0,34,35,3.13,4534.0,0.509,6.22,8.65,5,7.72,villa,tier_2,unfurnished,2386009.0,65.21,95.0
1906.0,4,4,10.34,8.21,6.55,7.41,3.69,2.84,9.9,2.0,14,15,3.19,8268.0,0.734,12.6,8.2,5,9.16,apartment,metro,fully_furnished,8067835.0,62.3,119.0
1397.0,3,4,19.37,5.58,5.09,4.44,5.95,3.87,12.6,1.0,5,27,3.27,6455.0,0.646,8.45,8.92,6,6.32,apartment,metro,unfurnished,1749185.0,51.9,135.0
1224.0,3,2,7.17,8.78,8.63,9.14,5.47,0.44,23.9,1.0,19,25,5.02,7873.0,0.541,8.23,9.12,9,9.03,independent_house,tier_1,semi_furnished,11421297.0,85.43,64.0
1353.0,3,4,9.15,2.26,8.59,8.23,5.23,1.6,1.3,2.0,24,33,3.28,6864.0,0.697,2.55,8.42,5,7.22,independent_house,tier_1,unfurnished,9159882.0,71.59,81.0
1069.0,2,2,2.57,9.49,5.05,6.78,1.57,1.28,3.5,0.0,13,37,1.73,10089.0,0.522,9.01,7.56,4,6.64,apartment,metro,semi_furnished,9941157.0,60.91,114.0
1174.0,3,2,9.07,9.22,7.5,5.24,3.67,5.41,13.4,1.0,25,26,3.07,4752.0,0.804,5.03,7.38,2,6.75,apartment,tier_1,fully_furnished,1500000.0,73.48,99.0
1158.0,2,1,31.75,,7.35,1.6,4.1,1.66,0.0,1.0,2,9,3.14,5078.0,0.391,9.15,7.58,1,6.12,apartment,metro,unfurnished,3986599.0,53.94,116.0
1301.0,3,3,3.27,10.0,6.88,10.0,7.43,0.87,15.1,2.0,5,33,1.5,5378.0,0.515,6.38,8.87,4,9.91,independent_house,tier_2,semi_furnished,8316853.0,53.66,101.0
1791.0,4,5,10.91,,6.12,,1.75,2.79,4.6,2.0,7,9,3.35,4631.0,0.723,5.38,8.85,4,6.59,independent_house,tier_2,semi_furnished,5917587.0,72.93,79.0
1662.0,3,4,5.87,8.37,6.75,9.6,3.15,0.39,7.4,2.0,9,36,2.85,12331.0,0.709,8.62,6.57,7,8.28,apartment,metro,fully_furnished,23091704.0,66.22,81.0
2254.0,3,2,2.41,7.4,8.6,9.19,6.25,1.93,17.8,2.0,33,34,3.26,6666.0,0.459,7.49,10.24,6,10.0,independent_house,tier_2,unfurnished,9539296.0,70.34,86.0
2080.0,5,6,6.44,,,10.0,2.61,1.25,0.9,2.0,21,34,3.53,4869.0,0.423,2.99,8.87,6,7.39,apartment,tier_2,semi_furnished,10591448.0,84.12,32.0
2467.0,6,7,27.4,5.45,3.72,2.14,3.12,0.73,0.0,3.0,20,25,3.2,5684.0,0.672,11.84,8.15,4,5.81,apartment,metro,semi_furnished,14696877.0,56.14,137.0
1741.0,4,3,10.8,7.79,3.36,6.82,7.31,2.56,0.0,2.0,28,29,,7564.0,0.838,6.33,7.92,4,5.94,plot,metro,semi_furnished,6989675.0,68.67,79.0
1732.0,4,3,10.05,7.72,3.84,5.5,4.96,0.27,13.3,2.0,17,19,2.85,7125.0,0.742,9.75,8.2,7,7.4,apartment,tier_1,semi_furnished,12937214.0,62.53,130.0
1197.0,1,1,3.53,6.17,4.69,8.63,5.84,1.81,17.7,1.0,19,31,,9961.0,0.367,6.62,9.67,5,6.57,apartment,metro,semi_furnished,5762070.0,62.15,89.0
1880.0,3,4,16.25,7.1,5.72,4.73,5.6,3.68,2.4,2.0,1,5,2.95,6370.0,0.459,4.19,9.32,4,6.62,apartment,metro,semi_furnished,2221030.0,69.89,101.0
1109.0,2,2,20.2,5.23,6.23,7.1,4.51,2.66,19.5,1.0,27,28,3.89,7412.0,0.385,6.37,8.5,4,6.17,villa,metro,unfurnished,4500610.0,61.73,103.0
685.0,1,1,19.72,6.61,,6.95,4.46,1.85,10.4,0.0,30,31,2.32,4010.0,0.835,8.77,9.51,7,6.32,plot,tier_2,semi_furnished,1691555.0,58.29,125.0
2244.0,6,7,15.57,8.64,6.94,6.2,5.9,6.47,11.3,3.0,21,29,2.93,7444.0,0.569,14.72,9.3,2,6.98,plot,metro,semi_furnished,1500000.0,49.76,159.0
800.0,1,2,4.49,8.67,6.92,9.53,2.78,2.05,18.3,1.0,34,35,3.75,7863.0,0.525,10.24,8.42,3,8.58,apartment,tier_1,semi_furnished,5824976.0,68.37,89.0
1678.0,5,6,3.72,8.35,8.94,8.22,7.42,1.01,0.0,1.0,25,26,2.3,11133.0,0.629,5.26,9.58,1,8.36,apartment,metro,unfurnished,17331061.0,69.74,109.0
992.0,2,3,1.61,8.64,4.15,6.05,3.34,2.09,16.1,3.0,2,36,2.81,9194.0,0.665,2.14,9.75,2,6.18,independent_house,metro,semi_furnished,7432676.0,75.24,59.0
2036.0,3,4,4.03,8.66,7.57,7.92,6.14,3.49,0.0,2.0,4,22,3.81,5378.0,0.509,7.09,9.65,4,8.79,apartment,tier_2,semi_furnished,4514977.0,69.14,96.0
2107.0,5,4,10.55,6.23,7.56,8.41,5.21,3.8,0.0,2.0,25,26,2.63,8085.0,0.631,7.18,9.1,4,6.31,independent_house,metro,semi_furnished,3573762.0,66.1,122.0
1725.0,4,3,3.99,7.71,4.85,9.62,3.31,2.4,0.0,2.0,25,34,4.4,10229.0,0.598,10.16,9.07,7,8.04,villa,metro,fully_furnished,17653600.0,74.99,94.0
2098.0,5,4,16.74,8.83,7.91,5.27,5.17,2.35,15.5,1.0,33,34,3.33,7357.0,0.875,11.23,7.82,5,7.51,apartment,metro,semi_furnished,7694268.0,74.49,93.0
1454.0,2,2,18.36,5.13,7.63,6.44,4.53,4.23,16.0,1.0,13,14,3.05,5207.0,0.586,9.01,6.85,1,7.48,independent_house,tier_1,semi_furnished,1500000.0,56.55,123.0
2612.0,5,5,17.73,5.12,6.93,4.91,1.12,1.73,17.7,3.0,32,33,3.85,6824.0,0.653,10.04,8.84,6,7.61,apartment,metro,unfurnished,11802654.0,72.46,93.0
1838.0,3,3,2.03,5.04,2.89,7.9,4.14,1.66,10.3,3.0,23,24,3.38,9326.0,0.466,6.36,8.39,3,5.72,apartment,metro,fully_furnished,13001303.0,67.03,107.0
982.0,1,2,10.06,4.52,8.64,8.52,2.05,2.49,7.5,2.0,22,27,3.35,9989.0,0.469,9.76,8.25,3,7.35,villa,metro,unfurnished,6889204.0,58.34,122.0
1486.0,3,4,9.31,5.62,7.39,6.82,5.21,1.95,14.5,2.0,22,36,3.15,9126.0,0.663,8.01,7.35,6,7.67,apartment,metro,semi_furnished,8407360.0,72.66,88.0
1371.0,2,3,17.43,6.41,7.69,7.08,4.05,2.66,9.3,2.0,18,38,3.19,7359.0,0.416,13.41,9.27,8,7.65,villa,metro,unfurnished,6431693.0,52.71,142.0
1320.0,3,3,2.48,9.47,1.24,6.58,5.88,1.96,12.1,1.0,1,13,2.38,6386.0,0.64,7.73,8.43,1,7.39,villa,tier_1,unfurnished,7676156.0,58.93,94.0
588.0,1,1,9.23,6.54,6.1,6.9,3.05,1.31,9.9,0.0,2,10,3.9,9008.0,0.537,6.4,7.67,6,6.56,plot,metro,semi_furnished,3718335.0,62.96,107.0
1651.0,3,3,2.42,4.93,4.56,10.0,1.97,4.07,10.0,1.0,17,35,2.78,9540.0,0.691,9.46,7.98,2,7.54,plot,metro,unfurnished,2287954.0,60.8,109.0
729.0,1,2,15.86,7.45,9.2,6.73,2.36,0.88,26.7,2.0,19,30,4.21,6287.0,0.228,11.88,7.62,5,8.32,apartment,tier_1,unfurnished,4881097.0,58.39,116.0
350.0,2,3,0.91,6.92,5.12,9.46,7.94,3.22,17.7,0.0,26,27,2.48,7498.0,0.84,9.61,8.31,7,7.98,apartment,tier_1,unfurnished,3444142.0,63.09,121.0
1271.0,2,3,27.03,6.03,9.51,3.64,9.75,3.04,14.3,1.0,30,31,4.38,5342.0,0.283,8.39,8.59,5,6.72,independent_house,metro,fully_furnished,3235196.0,48.98,148.0
1057.0,3,3,12.2,6.32,8.62,7.15,7.9,1.75,7.4,1.0,16,17,2.63,8975.0,0.903,6.85,9.03,8,7.55,plot,metro,semi_furnished,6488906.0,63.03,97.0
1002.0,3,4,8.38,8.8,7.38,5.82,1.53,1.29,10.9,1.0,5,6,3.99,8163.0,0.594,4.19,6.95,1,7.14,apartment,metro,fully_furnished,8856366.0,81.97,64.0
350.0,1,1,5.33,5.09,8.93,8.16,1.82,4.41,18.3,1.0,22,23,2.96,4450.0,0.673,10.79,8.72,4,8.22,apartment,tier_2,fully_furnished,2658755.0,63.9,98.0
1008.0,2,1,17.92,4.7,5.39,5.84,2.38,4.06,11.9,1.0,5,36,3.49,7075.0,0.572,10.8,7.2,4,6.24,apartment,metro,fully_furnished,1618007.0,64.17,115.0
1360.0,2,3,2.53,7.9,5.7,10.0,5.69,5.1,7.2,3.0,14,23,2.79,10239.0,0.595,1.0,8.21,4,8.32,apartment,metro,semi_furnished,1500000.0,80.93,54.0
1120.0,3,2,0.89,6.28,8.57,9.69,8.09,0.39,0.0,2.0,28,29,,12212.0,0.408,4.28,8.97,2,7.69,villa,metro,unfurnished,21200450.0,54.15,106.0
1651.0,3,3,11.77,9.53,5.4,6.28,5.93,0.89,7.5,2.0,28,30,3.0,8738.0,0.692,9.3,8.39,4,8.17,apartment,metro,unfurnished,12477608.0,59.35,124.0
2174.0,4,5,7.96,6.97,4.75,6.14,4.64,0.36,15.9,2.0,33,34,3.9,6856.0,0.66,5.4,6.74,4,5.86,independent_house,metro,unfurnished,17440913.0,81.84,65.0
1719.0,3,2,10.54,7.05,6.45,8.42,2.64,3.3,0.4,3.0,20,21,3.9,10214.0,0.656,8.78,8.17,3,8.32,independent_house,metro,semi_furnished,7125350.0,79.69,81.0
1984.0,3,4,9.56,8.38,5.5,8.51,3.79,3.02,22.2,2.0,2,32,3.81,6773.0,0.849,3.83,10.0,5,6.72,independent_house,tier_1,unfurnished,6417208.0,84.65,55.0
2027.0,4,5,12.87,4.69,10.0,8.16,4.46,2.23,12.4,,31,32,3.53,6642.0,0.328,4.33,9.52,4,9.46,apartment,tier_1,unfurnished,7079382.0,68.72,97.0
920.0,2,2,8.41,7.71,8.32,6.39,5.89,3.11,21.7,1.0,5,6,5.18,8421.0,0.595,3.32,10.8,2,10.0,apartment,tier_1,semi_furnished,3135720.0,93.16,36.0
1678.0,3,4,6.42,6.65,6.02,8.57,3.4,2.78,9.8,2.0,14,15,2.59,6998.0,0.312,6.64,8.66,6,8.35,independent_house,tier_1,unfurnished,6402383.0,56.91,112.0
1967.0,5,6,8.6,8.74,5.3,6.88,5.02,0.72,0.0,2.0,13,24,3.21,10128.0,0.79,6.99,7.94,2,7.62,independent_house,metro,unfurnished,23861578.0,69.29,90.0
1223.0,2,3,14.21,6.23,7.58,6.51,4.8,2.62,7.3,2.0,22,23,1.5,4249.0,0.712,3.13,8.23,9,6.75,apartment,tier_2,unfurnished,3183549.0,57.15,111.0
1039.0,2,1,14.86,7.47,9.02,10.0,4.48,3.15,5.1,1.0,32,33,3.7,7628.0,0.538,3.7,8.74,7,8.26,independent_house,tier_1,semi_furnished,4301340.0,83.63,65.0
1726.0,2,3,10.86,6.66,7.49,8.55,3.59,1.29,3.5,2.0,21,22,2.53,4681.0,0.74,5.62,8.33,4,7.81,apartment,tier_2,unfurnished,8174411.0,68.75,90.0
680.0,1,2,1.23,7.82,,8.63,4.52,3.16,14.2,1.0,3,37,3.29,7500.0,0.67,5.89,9.23,5,8.38,independent_house,tier_1,unfurnished,4608581.0,70.69,80.0
884.0,3,2,10.07,6.82,4.56,7.13,4.13,3.14,3.1,1.0,5,12,2.67,8140.0,0.313,4.52,9.08,6,6.94,apartment,metro,unfurnished,2819093.0,62.79,84.0
1103.0,2,2,2.15,7.59,6.36,8.95,2.89,1.26,0.0,0.0,1,36,3.18,10255.0,0.698,8.91,7.3,4,10.0,apartment,metro,semi_furnished,11265812.0,74.58,85.0
1684.0,3,4,15.33,9.83,7.54,6.34,5.89,2.07,5.3,1.0,11,20,3.46,7570.0,0.426,5.64,9.38,3,8.08,apartment,metro,unfurnished,7429565.0,74.8,83.0
1564.0,2,3,14.05,6.77,6.2,4.35,7.13,1.87,17.0,3.0,32,33,2.69,6211.0,0.608,7.49,8.75,4,6.39,apartment,metro,unfurnished,4989601.0,48.15,125.0
1987.0,3,4,4.3,7.8,8.71,9.38,4.61,1.93,8.2,2.0,1,13,3.61,8323.0,0.749,8.31,10.02,6,8.75,apartment,tier_1,fully_furnished,11644274.0,77.46,62.0
971.0,1,2,12.59,10.0,7.9,3.89,4.22,6.79,3.0,1.0,15,22,2.94,7849.0,0.589,4.12,9.51,2,8.16,apartment,metro,fully_furnished,1500000.0,67.43,114.0
943.0,3,2,9.02,7.78,7.4,5.4,5.67,3.18,7.0,1.0,24,25,2.74,8757.0,0.568,8.68,9.6,2,6.96,apartment,metro,unfurnished,3812176.0,59.17,121.0
1722.0,3,3,4.96,3.55,7.86,10.0,4.63,2.62,19.0,2.0,20,31,3.9,5256.0,0.836,7.5,8.53,5,8.21,independent_house,tier_2,unfurnished,5897204.0,80.21,85.0
1035.0,1,1,12.44,6.2,4.64,6.39,6.35,2.49,14.1,1.0,25,36,3.52,4868.0,0.612,7.26,7.42,8,5.28,apartment,tier_1,unfurnished,3065708.0,64.99,104.0
1136.0,2,1,21.17,5.39,6.15,6.7,4.49,1.58,14.5,1.0,12,28,1.77,5264.0,0.534,4.3,9.78,7,7.94,villa,tier_1,semi_furnished,6377256.0,59.12,86.0
484.0,2,1,6.23,8.58,5.23,7.31,5.36,2.6,14.0,0.0,32,33,3.03,9550.0,0.295,9.89,9.28,3,7.86,independent_house,metro,unfurnished,3752650.0,48.23,125.0
1601.0,3,4,10.95,7.06,7.65,4.32,7.42,0.62,0.0,1.0,22,23,2.45,5556.0,0.584,1.73,10.13,3,6.75,apartment,tier_1,fully_furnished,10124814.0,71.11,86.0
2251.0,4,4,4.07,8.8,5.26,7.51,6.58,0.54,9.2,2.0,2,8,4.51,4936.0,0.706,6.54,8.17,6,8.85,apartment,tier_2,fully_furnished,13731519.0,82.21,83.0
915.0,2,3,5.32,8.12,7.14,10.0,4.02,4.76,18.2,1.0,18,19,2.67,8581.0,0.849,4.27,8.92,2,9.07,independent_house,tier_1,semi_furnished,2192346.0,77.78,75.0
1981.0,6,6,8.68,8.11,6.72,5.85,6.25,2.0,0.0,3.0,18,19,2.76,5774.0,0.299,5.62,8.65,1,6.9,independent_house,tier_1,unfurnished,9594470.0,48.56,137.0
1419.0,4,4,4.79,5.37,8.02,10.0,2.38,2.67,0.0,3.0,0,34,3.37,8337.0,0.661,2.46,8.03,5,7.63,apartment,tier_1,fully_furnished,9433643.0,77.22,45.0
532.0,2,2,4.55,7.96,4.97,9.35,3.94,4.35,1.5,1.0,9,25,3.77,9105.0,0.704,4.69,7.12,2,7.5,independent_house,metro,semi_furnished,3197788.0,76.17,65.0
985.0,1,2,3.6,9.25,7.77,9.27,5.8,0.4,4.1,0.0,6,28,2.72,7936.0,0.504,3.41,8.31,5,9.44,apartment,tier_1,semi_furnished,10458333.0,64.92,95.0
953.0,2,1,18.31,5.03,5.18,4.37,7.05,1.61,10.4,2.0,34,35,3.47,3668.0,0.879,2.17,7.89,5,6.34,apartment,tier_2,unfurnished,3071189.0,78.76,75.0
1285.0,2,1,14.39,6.72,5.36,5.14,2.95,1.37,0.0,1.0,1,13,3.57,7426.0,0.429,8.65,9.74,3,6.33,independent_house,metro,semi_furnished,9450858.0,66.96,93.0
1668.0,4,5,8.51,7.73,6.76,8.66,4.25,3.82,14.1,1.0,20,25,1.87,9821.0,0.91,4.66,8.93,6,8.29,apartment,metro,fully_furnished,4690234.0,68.16,108.0
2411.0,5,5,15.04,7.35,9.03,8.09,4.31,2.71,28.0,3.0,3,18,3.74,9639.0,0.605,6.29,8.16,6,10.0,independent_house,metro,fully_furnished,9729936.0,77.67,64.0
706.0,2,3,15.81,9.35,5.57,6.32,4.13,5.42,5.5,1.0,7,10,2.88,7991.0,0.719,8.1,9.68,8,6.93,apartment,metro,semi_furnished,1500000.0,71.92,97.0
1198.0,2,3,7.59,8.29,3.98,9.14,2.11,0.78,0.0,1.0,5,29,2.31,4681.0,0.507,7.85,9.42,3,7.56,independent_house,tier_2,semi_furnished,7344269.0,62.22,101.0
984.0,1,1,3.91,7.81,5.39,8.43,5.2,2.36,6.7,1.0,33,34,4.92,6852.0,0.304,6.48,8.76,2,8.27,apartment,tier_1,semi_furnished,3949029.0,78.9,73.0
791.0,2,3,11.01,8.43,6.35,10.0,2.0,3.14,14.5,1.0,31,32,2.56,10957.0,0.561,4.74,8.61,4,9.69,apartment,metro,semi_furnished,3917412.0,66.45,99.0
1500.0,4,3,18.42,8.35,10.0,5.73,6.35,4.41,11.3,2.0,31,32,4.0,7005.0,0.697,5.68,7.76,3,8.37,apartment,metro,fully_furnished,2205213.0,78.98,79.0
1451.0,3,4,13.64,7.26,7.66,9.44,6.73,4.07,16.0,2.0,7,36,3.75,8439.0,0.483,7.55,8.81,2,7.01,apartment,metro,semi_furnished,1839829.0,70.12,73.0
507.0,1,1,20.61,6.67,5.72,3.5,3.15,2.72,7.9,0.0,0,34,1.86,6097.0,0.53,10.31,8.48,7,7.5,independent_house,metro,unfurnished,1500000.0,43.32,144.0
1459.0,3,4,15.68,8.69,6.76,6.02,2.02,3.56,12.7,1.0,34,35,2.66,6489.0,0.595,1.0,9.69,2,8.75,apartment,tier_1,unfurnished,3571352.0,80.99,68.0
823.0,2,3,28.91,6.09,9.67,,4.24,2.89,30.7,1.0,13,25,2.35,2873.0,0.307,8.2,9.03,6,7.13,apartment,tier_2,semi_furnished,1500000.0,40.22,132.0
1456.0,3,3,11.46,7.09,6.59,7.33,3.36,1.3,6.9,2.0,31,32,4.13,6427.0,0.529,3.14,8.34,3,7.97,apartment,tier_1,fully_furnished,9944443.0,84.95,65.0
2110.0,5,4,7.01,5.46,6.61,8.97,3.92,1.57,10.0,2.0,21,29,4.03,9423.0,0.618,5.29,9.8,6,8.91,apartment,metro,unfurnished,12997544.0,80.31,70.0
1691.0,3,2,14.25,8.3,6.31,5.07,4.46,1.38,13.7,2.0,14,16,4.74,5984.0,0.485,6.26,8.12,1,7.42,independent_house,tier_1,semi_furnished,9826637.0,80.7,58.0
1542.0,3,3,18.9,9.05,8.18,4.71,2.63,0.74,30.1,2.0,25,26,2.46,5881.0,0.803,6.59,8.24,4,8.25,apartment,tier_1,fully_furnished,8498015.0,59.73,108.0
1175.0,2,3,10.13,5.8,6.11,6.24,7.29,1.47,17.0,2.0,2,12,5.42,9316.0,0.621,4.92,8.73,6,7.05,plot,metro,semi_furnished,7328968.0,86.4,50.0
1485.0,2,3,15.89,6.97,8.48,,3.15,2.84,11.0,2.0,32,35,4.16,5771.0,0.196,10.62,9.21,5,7.05,apartment,tier_1,unfurnished,4070148.0,64.22,112.0
1743.0,3,3,6.5,6.48,8.81,8.11,5.98,3.54,6.4,2.0,33,36,4.8,6492.0,0.488,8.75,9.02,2,7.89,villa,tier_1,semi_furnished,6740097.0,78.41,94.0
1691.0,4,3,15.63,8.81,8.04,5.35,2.7,1.12,20.9,2.0,12,15,3.47,4508.0,0.455,5.48,10.28,2,8.9,apartment,tier_2,semi_furnished,6312061.0,72.22,109.0
1398.0,2,2,37.12,9.33,6.62,1.6,4.41,4.45,9.4,2.0,26,27,3.09,4834.0,0.426,11.99,9.17,5,6.38,apartment,metro,unfurnished,1500000.0,35.39,170.0
1563.0,4,5,6.54,6.48,4.62,6.87,5.11,2.01,22.3,1.0,8,29,2.58,9694.0,0.857,4.66,7.02,6,7.61,independent_house,metro,semi_furnished,9823631.0,75.73,70.0
765.0,2,2,10.57,2.56,6.62,4.35,4.54,1.31,8.0,1.0,11,18,4.46,5378.0,0.692,4.45,8.84,6,5.39,plot,tier_1,semi_furnished,4078674.0,75.45,57.0
1068.0,3,4,13.09,8.93,5.86,5.93,3.84,1.79,5.4,2.0,17,24,3.23,8744.0,0.511,7.26,8.73,4,7.36,independent_house,metro,semi_furnished,8212270.0,68.77,100.0
1818.0,4,3,8.22,7.27,5.68,10.0,3.41,3.5,0.0,2.0,9,12,3.24,10358.0,0.495,5.07,7.85,3,9.55,apartment,metro,semi_furnished,5590190.0,70.61,83.0
1888.0,4,4,6.85,7.27,6.59,9.0,3.57,1.1,14.2,1.0,23,25,4.35,6773.0,0.523,8.2,8.48,2,8.11,apartment,tier_1,unfurnished,11758293.0,73.2,58.0
1499.0,3,2,9.25,,7.81,6.5,3.08,1.47,0.0,1.0,31,32,4.07,7913.0,0.475,5.97,7.46,4,7.07,villa,metro,unfurnished,14339023.0,73.99,75.0
2219.0,5,5,17.36,6.65,5.94,,4.9,1.32,20.2,2.0,25,26,3.16,5693.0,0.454,7.98,8.89,2,7.15,apartment,tier_1,unfurnished,8674733.0,52.78,111.0
1714.0,4,4,2.62,6.25,4.66,9.16,7.6,2.1,0.0,2.0,27,28,3.47,4864.0,0.671,4.05,8.53,3,5.78,independent_house,tier_2,unfurnished,9002872.0,67.41,116.0
1329.0,1,1,4.66,6.67,5.37,9.38,4.95,1.38,0.0,2.0,32,35,3.61,7775.0,0.208,12.7,7.76,2,8.56,villa,tier_1,semi_furnished,12548270.0,59.13,112.0
816.0,3,4,8.05,7.93,9.87,9.22,5.37,4.04,9.8,1.0,7,16,3.41,7840.0,0.673,5.32,8.2,4,7.85,villa,tier_1,unfurnished,3802016.0,78.55,76.0
2198.0,6,7,16.17,8.52,7.93,6.23,6.25,1.41,17.8,2.0,10,11,4.41,5994.0,0.305,11.5,9.71,4,7.51,independent_house,tier_1,semi_furnished,11576012.0,57.93,123.0
1851.0,4,4,9.2,9.65,5.37,7.87,3.49,1.37,9.2,2.0,7,28,3.83,10727.0,0.672,2.6,8.73,6,9.65,independent_house,metro,unfurnished,17364570.0,84.73,59.0
